,start_date,"Broxden Park & Ride, Perth","Canal Street Car Park 3rd floor, Perth","Crown Inn Wynd Car Park, Auchterarder","Friarton Depot, Perth","King Street Car Park, Crieff","Kinross Park and Ride, Kinross","Leslie Street Car Park, Blairgowrie","Moness Terrace Car Park, Aberfeldy","Rie-Achan Road Car Park, Pitlochry","South Inch Car Park, Perth"
469,2017-04-22,60.143,20.49878336163812,27.62,27.340924100690042,6.3453047931273785,41.21,23.55,1.8499809362423216,85.47902639907593,54.795857019810505
470,2017-04-23,71.019,29.668783361638123,38.25,31.16092410069004,0.107304793127378,86.39,27.477,18.29998093624232,75.59885149160702,47.142857019810506
471,2017-04-24,60.509,17.441783361638127,52.4,41.08687183406315,59.61330479312738,52.849000000000004,89.19200000000001,1.8499809362423216,84.99249909951814,18.61585701981051
472,2017-04-25,67.848,26.401783361638124,13.29,44.932659576848465,93.53630479312737,53.78,88.06700000000001,22.75998093624232,31.124844541035063,28.675857019810504
473,2017-04-26,32.676,0.31878336163812415,70.62,46.37967140566837,73.62630479312737,43.842,55.838,8.049980936242322,97.95124619504331,5.325857019810508
474,2017-04-27,105.44999999999999,54.33178336163812,50.199999999999996,43.229128680199004,60.35130479312738,58.66,29.312,1.8499809362423216,42.36462936040351,31.67985701981051
475,2017-04-28,26.66,46.20378336163812,43.519999999999996,33.520908743278135,24.630304793127376,80.368,36.26,1.8499809362423216,55.84903856523376,32.47685701981051
476,2017-04-29,123.658,13.957783361638125,67.12,17.60146689818482,27.397304793127383,65.64,22.55,14.379980936242323,90.34757103276624,16.055857019810507
477,2017-04-30,103.586,7.928783361638124,67.03,5.431466898184823,27.337304793127377,46.734,24.37,7.939980936242321,34.53780479900001,8.675857019810508
478,2017-05-01,149.844,0.31878336163812415,,16.608829766639214,0.107304793127378,79.839,11.09,7.999980936242322,37.56648763232154,35.94285701981051
479,2017-05-02,85.76,16.154783361638124,5.890000000000001,11.008164420512198,10.537304793127376,71.423,34.626000000000005,18.41998093624232,39.23384533111391,35.71585701981051
480,2017-05-03,30.54,10.188783361638123,12.09,4.995991560760316,0.107304793127378,30.665,70.645,63.939980936242314,3.3798453311139114,71.94185701981051
481,2017-05-04,75.704,23.990783361638123,37.47,18.496245467585172,51.379304793127375,62.486999999999995,35.67,50.79693798394818,3.272820095848524,22.67685701981051
482,2017-05-05,130.8,18.123783361638125,39.11,37.020964066363604,29.23730479312738,11.974,,,75.81273864944299,33.475857019810505
483,2017-05-06,59.22,10.855783361638125,40.620000000000005,25.060198819347278,59.88730479312738,,15.98,,9.075547393358189,8.635857019810508
484,2017-05-07,31.5,31.272783361638123,44.01,5.152873689121334,65.18930479312736,124.124,36.704,,102.85261117598434,13.655857019810508
485,2017-05-08,142.86619917911298,14.678783361638123,54.63,4.920004350817565,3.5905961377395634,32.187999999999995,,70.756,160.2429620383433,30.226857019810506
486,2017-05-09,90.82810489111846,38.401783361638124,37.95,9.5743744154326,69.18,88.174,12.846,20.955319991850224,28.46840589711553,79.9048570198105
487,2017-05-10,193.66110489111847,26.667783361638126,89.42,30.128393153747695,53.131,182.691,14.03,37.20590738686528,52.923235258934206,58.975857019810505
488,2017-05-11,186.35110489111847,3.682783361638124,77.193,11.480984928698692,22.475,163.029,51.867,9.026907386865277,46.625307947373756,72.74559622930437
489,2017-05-12,169.07910489111845,45.882783361638126,22.939,15.577604030731889,84.784,109.616,22.27,11.22090738686528,55.73505875955407,84.409
490,2017-05-13,90.93810489111846,14.380783361638125,21.799999999999997,27.288691621565125,32.202,25.91,7.28,0.1669073868652797,76.2476022851679,43.160000000000004
491,2017-05-14,119.57210489111846,0.31878336163812415,51.11,21.53995508875415,2.265,84.52,68.608,6.86690738686528,51.01721167705911,33.29
492,2017-05-15,43.02810489111846,61.212783361638124,40.06,27.70806307501101,81.97,108.88,32.385999999999996,0.1669073868652797,51.83700154858864,20.53
493,2017-05-16,78.08810489111846,40.10178336163812,39.88,21.32297579478134,93.98,31.389999999999997,28.808,17.89690738686528,48.60608540283392,35.849999999999994
494,2017-05-17,24.468104891118454,2.090783361638124,29.12,31.86520415164561,62.66,52.92,26.151,3.15690738686528,59.31942660534618,26.28
495,2017-05-18,23.89810489111846,55.62178336163812,16.45,27.176849902996274,88.43,80.712,21.545,0.1669073868652797,48.16377892270083,31.083
496,2017-05-19,143.83610489111845,34.263783361638126,86.08,46.81936905120653,82.646,39.984,18.64,45.55690738686528,55.289001318300805,9.1
497,2017-05-20,120.66810489111846,5.052783361638124,16.89,28.158424286560937,,116.95599999999999,28.35,31.14990738686528,87.03420039045537,77.95
498,2017-05-21,106.59010489111846,24.487783361638126,28.75,5.038691621565123,12.936,92.864,47.625,6.20690738686528,63.06591712865279,79.047
499,2017-05-22,59.35510489111846,14.358783361638125,23.43,21.48779418566769,63.836,54.359,22.789,14.206907386865279,69.94923267259755,53.980000000000004
500,2017-05-23,26.49810489111846,26.853783361638126,61.863,17.240858037939777,91.925,116.15599999999999,29.810000000000002,7.02690738686528,29.96308939196513,66.08000000000001
501,2017-05-24,12.84810489111846,21.850783361638126,18.45,28.22094561701788,52.681000000000004,38.52,38.187,15.26690738686528,41.75603068468776,12.29
502,2017-05-25,106.36810489111846,9.752783361638123,47.620000000000005,31.291928904814412,60.283,101.55000000000001,,67.94690738686528,65.01388228896585,59.080000000000005
503,2017-05-26,74.59510489111847,17.066783361638127,27.878,47.05193136238586,106.56800000000001,91.102,7.923,11.02690738686528,32.649839450853236,24.580000000000002
504,2017-05-27,45.386104891118464,2.121783361638124,,23.788691621565125,24.79,38.33,0.39,0.1669073868652797,168.9612780682549,35.65
505,2017-05-28,109.74010489111845,25.745783361638125,28.687857142857144,12.068691621565122,,28.68,17.613,0.1669073868652797,38.07345233385126,18.32
506,2017-05-29,125.13310489111846,13.725783361638127,40.542142857142856,25.712980414668575,78.92200000000001,15.02,11.754,16.87590738686528,71.89270402020834,40.59
507,2017-05-30,59.70810489111846,24.84678336163812,24.869,36.39650065454863,74.468,60.91,30.546999999999997,10.02290738686528,68.0344736174514,46.79
508,2017-05-31,29.718104891118458,31.998783361638125,37.774,12.375973692286882,65.65599999999999,87.709,17.957,25.51990738686528,26.738614833216438,45.552
509,2017-06-01,138.94810489111845,1.48691757374118,,18.345367110529246,27.96,30.067999999999998,55.129999999999995,29.63690738686528,16.286058759554074,72.499
510,2017-06-02,49.618104891118456,7.401600367369057,45.234,15.759416020418259,25.41,80.78,29.52,46.474907386865276,54.44505875955407,19.915999999999997
511,2017-06-03,42.57510489111846,15.9764746512232,57.492,21.69221053375156,86.232,6.049999999999999,25.951999999999998,14.79690738686528,3.145058759554073,38.11
512,2017-06-04,70.95987909238686,26.808755328728704,17.92,5.645981317417023,,55.991,67.09,11.88090738686528,56.76283586066214,17.07
513,2017-06-05,93.34804099259027,2.0287553287287046,7.13,18.964736686286315,4.88,66.763,,9.04690738686528,105.83543676897092,38.82
514,2017-06-06,92.17004099259029,23.244755328728704,42.571,31.06929692812012,65.64,53.239999999999995,23.923000000000002,5.89690738686528,31.999322460857684,28.57
515,2017-06-07,68.97940905346317,13.599755328728705,26.809,5.726433807291656,48.86,50.949,72.41,31.966907386865277,65.080478287153,15.329999999999998
516,2017-06-08,93.88712005097916,9.308755328728706,67.6,5.726433807291656,9.257,68.41,,5.96690738686528,8.112716098761496,20.259999999999998
517,2017-06-09,55.6654659636464,45.50275532872871,54.416,17.08907550344997,87.278,106.96,69.64,0.06745840219133178,23.33870912158352,23.33
518,2017-06-10,116.8354659636464,32.43375532872871,31.269,16.292814860005393,71.945,88.07,51.56,71.773,41.757838533714256,35.829
519,2017-06-11,53.3654659636464,8.821755328728704,48.309,24.8109241808952,25.023000000000003,145.01,131.806,6.49,31.69969237336894,24.05
520,2017-06-12,71.86346596364639,42.794755328728705,62.323,12.412107626744444,124.222,198.33499999999998,42.510000000000005,55.784,30.134909403517888,82.097
521,2017-06-13,89.8634659636464,8.057755328728705,48.934,23.356153044306943,67.14399999999999,56.96,9.813,4.98,105.07871823803781,22.69
522,2017-06-14,78.8644659636464,17.218755328728705,24.604,14.933878881896833,132.766,16.169999999999998,15.034,,20.77844860571871,23.08
523,2017-06-15,51.3204659636464,11.912755328728705,99.143,41.08840093256763,86.49300000000001,50.557,27.277,12.33,32.58172959775053,36.69
524,2017-06-16,143.4984659636464,40.443755328728706,197.625,30.249245927000175,84.608,32.283,11.02,,65.90631923785365,18.921
525,2017-06-17,85.1654659636464,3.831755328728705,41.08,20.42506312431967,27.283,57.108000000000004,23.03,39.769999999999996,95.53742588703437,52.33
526,2017-06-18,124.4344659636464,0.7417553287287048,34.14,8.335063124319674,3.159,79.19,13.373000000000001,23.614,90.70950793970655,42.919999999999995
527,2017-06-19,30.395465963646405,19.993755328728703,26.528,30.180414664384593,107.723,53.36,11.602,9.84,111.85586031787868,31.570000000000004
528,2017-06-20,87.8154659636464,33.60475532872871,66.473,29.928687427241186,54.86,82.182,19.292,,69.17497681747929,33.58
529,2017-06-21,37.909150174172716,26.711755328728703,39.543,33.05602367585984,99.758,60.872,24.338,12.0,106.83200682472132,10.959999999999999
530,2017-06-22,17.401781753120083,46.89975532872871,57.824,25.47123562775773,150.041,70.17,10.534,11.5,61.82813297370853,34.19
531,2017-06-23,94.60546596364641,18.651755328728704,66.605,41.64863725573854,78.347,15.637,5.21,15.187999999999999,127.35068583332725,45.328
532,2017-06-24,76.7504659636464,4.321755328728705,55.34,29.62528490676009,15.509999999999998,86.54,,24.3,72.19038175030414,14.829999999999998
533,2017-06-25,58.44415827133871,6.871755328728705,35.129999999999995,15.89749896595048,11.62,99.24033783783784,16.611,18.942,41.177003131682326,16.71
534,2017-06-26,106.75977365595409,22.267755328728708,50.742000000000004,47.56562934673794,102.22999999999999,129.22666216216217,33.762,9.08,77.64377514674902,32.47
535,2017-06-27,33.275465963646404,16.611755328728705,30.436,22.371457762108438,134.943,98.67,70.67999999999999,14.51,19.733514282583773,50.338
536,2017-06-28,23.7554659636464,54.75375532872871,58.367,37.55804158467865,43.963,109.32300000000001,22.979999999999997,29.732,51.99199465748969,42.836
537,2017-06-29,57.037465963646405,34.9607553287287,46.02,40.33001614440712,130.175,87.66999999999999,67.34,16.0,32.015592026102944,14.99
538,2017-06-30,90.7094659636464,39.953755328728704,34.02,30.746786209483037,63.472,46.11,38.14,24.671,59.668800168444896,31.35
539,2017-07-01,161.0454659636464,0.7417553287287048,,28.134171028373736,19.29,53.489999999999995,42.81,20.560000000000002,10.354243371426506,48.089999999999996
540,2017-07-02,99.6754659636464,1.9698400033538768,3.84,3.3592798962236077,43.43,27.940656177695512,14.53,,23.502939863131704,50.14
541,2017-07-03,79.9554659636464,7.75837329570524,21.4,15.368155005382647,109.376,49.97344794076816,14.26,16.73,4.1779398631317015,23.02
542,2017-07-04,111.64460871822344,2.7655609680899067,62.66,16.58923601649068,51.134,114.45444794076816,7.994,,37.5521849569984,15.66
543,2017-07-05,121.00352986217459,2.686560968089907,24.93,4.2556524098924235,8.61,61.002447940768164,15.735999999999999,49.089999999999996,36.73521376656844,56.129999999999995
544,2017-07-06,32.30552986217458,18.896560968089908,27.832,23.55148285573454,66.02100000000002,87.60344794076816,33.119,14.09,9.032567568716127,49.78
545,2017-07-07,70.81026593606443,15.117560968089906,70.11500000000001,4.288849871578424,59.45,40.33044794076816,26.027,5.08,77.05032969093307,63.2
546,2017-07-08,98.10300000000001,22.424560968089907,25.896,19.68784987157842,33.478,127.59244794076817,9.344,107.419,57.71778008625451,46.870000000000005
547,2017-07-09,115.00999999999999,71.6235609680899,34.813,13.381578848417874,74.584,52.392447940768164,24.85,20.966,33.54825093003374,57.32000000000001
548,2017-07-10,140.948,3.900560968089907,46.542,8.194228173291512,3.0,85.97244794076816,2.85,,97.97092922251889,68.19
549,2017-07-11,43.022000000000006,49.8685609680899,42.949999999999996,4.549337461187278,68.648,153.61044794076815,132.71,16.147,22.321033804851435,74.277
550,2017-07-12,132.403,30.545560968089905,59.47,17.532509062827252,55.673,62.33244794076816,42.711,7.544,26.508202843783703,55.033
551,2017-07-13,47.366,19.328560968089906,25.725,13.793401287610843,67.94,64.11544794076816,,34.5,64.27532242753148,170.7883204134367
552,2017-07-14,115.57300000000001,14.175560968089906,25.278,13.913401287610844,29.568999999999996,109.02244794076816,7.734,15.8,108.1799713684218,80.3016795865633
553,2017-07-15,98.02473988439306,8.468560968089905,30.200000000000003,16.471401287610842,14.35,31.896447940768162,10.55,7.43,68.25181721355284,63.46
554,2017-07-16,163.64726011560694,6.171560968089906,31.97,5.2234012876108435,19.39,88.03544794076817,,49.878,116.32687836485178,16.23
555,2017-07-17,54.074000000000005,6.062560968089907,16.96,16.944401287610845,77.13499999999999,57.70744794076816,60.486999999999995,44.90910253583242,77.55840824083826,48.269999999999996
556,2017-07-18,32.57,12.824560968089907,29.19,5.2234012876108435,82.724,135.66244794076815,38.811,2.8088974641675857,22.50314330284502,17.87
557,2017-07-19,86.16,29.568560968089905,44.92,5.2234012876108435,58.764,42.74244794076816,21.111,30.05,38.99314330284503,29.470000000000002
558,2017-07-20,75.39999999999999,24.020560968089907,24.57,5.2234012876108435,52.596999999999994,121.40344794076816,51.662,38.048,40.99314330284502,64.381
559,2017-07-21,32.31,30.53256096808991,30.62,5.2234012876108435,60.815000000000005,69.32844794076816,11.4,9.26,39.543143302845024,33.9
560,2017-07-22,97.81,10.600560968089907,22.45,17.437401287610847,31.71,91.09244794076817,13.88,38.269,76.60966312663356,70.09
561,2017-07-23,85.15,0.46156096808990676,21.48,29.207401287610846,,44.54244794076816,35.42,14.439,86.01662347905648,62.230000000000004
562,2017-07-24,110.761,10.198560968089907,19.169999999999998,5.2234012876108435,127.27600000000001,122.70744794076816,8.46,,73.61274412167819,17.349999999999998
563,2017-07-25,102.23,3.328560968089907,67.44,5.2234012876108435,39.333000000000006,139.76244794076817,13.221,17.27,68.81854583971656,56.800000000000004
564,2017-07-26,81.482,8.477560968089907,38.93,5.2234012876108435,56.561,119.97544794076816,34.461,6.55,36.046139947140325,46.164
565,2017-07-27,61.08,45.14056096808991,22.79,5.2234012876108435,49.114000000000004,84.80244794076818,5.5600000000000005,59.160000000000004,133.99614330284504,47.287
566,2017-07-28,137.18,5.794560968089907,60.47,5.2234012876108435,31.891,177.12944794076816,4.8,14.116,57.0275710045193,88.0
567,2017-07-29,119.14,4.249560968089907,16.85,5.2234012876108435,6.09,62.64444794076816,,36.879999999999995,142.21771560117074,75.94946153846153
568,2017-07-30,111.33,26.586560968089906,22.07,11.649401287610845,20.35,64.87244794076817,6.731,2.1807899022801305,21.113143302845018,76.51153846153846
569,2017-07-31,92.28,34.44056096808991,24.36,10.932401287610844,46.394000000000005,141.65944794076816,,13.558210097719867,21.78191027951177,91.66999999999999
570,2017-08-01,68.91,0.46156096808990676,,12.963401287610843,17.24,30.57844794076816,49.090999999999994,96.51400000000001,15.022865086907988,66.777
571,2017-08-02,85.989,19.311506708495656,6.06,14.052829900647403,85.60300000000001,54.055905599259745,31.67,,50.82311284323121,42.249
572,2017-08-03,79.327,37.71124711472768,38.682,4.8860153406043505,47.647000000000006,51.765,,98.758,3.209112843231208,43.43
573,2017-08-04,75.01,9.0577478357082,27.765,4.983209995479745,,72.431,7.11,,8.062588305648825,14.81
574,2017-08-05,60.3,12.5427478357082,62.94,18.5709375987695,68.52799999999999,143.504,19.735,25.394216595512763,80.5681445194292,26.21
575,2017-08-06,65.66,23.9577478357082,41.125,25.42681784976144,70.6,77.079,20.542,26.301242619674813,26.763152246683934,43.94
576,2017-08-07,83.475,0.6717478357082006,21.67,16.365028661405745,5.84,74.45,,50.77124261967481,51.713497878307045,50.18
577,2017-08-08,41.567,20.7777478357082,28.88,5.051028661405745,118.68299999999999,26.25,,85.98024261967483,52.14370306859456,23.13
578,2017-08-09,110.98599999999999,23.2757478357082,76.35,16.59051218412899,76.381,52.099999999999994,51.539,0.0012426196748115178,56.215617276492985,58.139
579,2017-08-10,147.112,12.524630560183594,50.631,9.001694212937489,48.709999999999994,66.13,29.38,40.231242619674816,88.71320826499064,3.89
580,2017-08-11,95.596,29.348303997936643,65.139,4.965978125984661,72.54903197474955,74.78999999999999,54.07,81.62024261967481,90.4352834609644,67.954
581,2017-08-12,235.429,25.38830399793664,45.14,29.029675492495123,95.74968670234664,127.78,52.64,17.696242619674813,23.29764747559487,52.275999999999996
582,2017-08-13,93.89,4.146303997936643,24.97,4.546685893980035,16.715686702346645,95.854,13.052,0.0012426196748115178,42.684119632026274,18.759
583,2017-08-14,84.847,15.301303997936644,43.484,14.356346271338527,70.10068670234664,129.07999999999998,28.240000000000002,23.845242619674814,86.31628776049148,29.547999999999995
584,2017-08-15,71.283,36.05830399793664,42.053,12.665025516621549,90.09368670234664,82.868,32.150000000000006,43.055242619674814,58.83885059377523,78.965
585,2017-08-16,114.744,0.8793039979366438,37.173,4.546685893980035,71.01168670234664,57.980000000000004,17.78,1.7742426196748113,146.96413132064586,47.22
586,2017-08-17,94.06,11.761303997936645,23.549999999999997,4.546685893980035,46.196686702346646,54.998,30.830000000000002,45.25524261967482,177.2096347532596,43.86
587,2017-08-18,186.848,30.354303997936643,42.69,20.293685893980033,73.38168670234664,47.419,21.35,29.953242619674814,80.67843609146827,23.259999999999998
588,2017-08-19,145.825,2.875303997936644,22.82,10.286685893980035,24.952686702346647,63.305,,27.40124261967481,58.25646018709008,50.46
589,2017-08-20,103.46694623655914,3.619303997936644,40.3,4.546685893980035,7.548686702346644,67.84,36.549,74.38324261967482,79.43031635091484,73.589
590,2017-08-21,77.77105376344086,8.836303997936644,70.168,6.386685893980036,77.63868670234665,72.712,25.38,3.7262426196748115,24.30062941173238,87.494
591,2017-08-22,91.571,13.165303997936643,53.859,13.286685893980035,88.36668670234666,53.379999999999995,74.56447368421053,18.09124261967481,52.898891219581,87.8
592,2017-08-23,77.40299999999999,65.09430399793665,49.55,4.546685893980035,74.45668670234664,21.37,55.78852631578947,6.1212426196748115,82.04954606848993,33.05
593,2017-08-24,138.264,18.920303997936642,33.431,4.546685893980035,136.09568670234663,116.75,47.75,41.11124261967481,19.91184576267954,34.86
594,2017-08-25,110.9929946380697,19.147303997936643,44.16,4.546685893980035,58.27768670234664,62.317,26.51,17.61824261967481,86.80184576267953,24.11
595,2017-08-26,97.96500536193028,21.677303997936644,8.81,4.546685893980035,15.368686702346645,75.78,54.262424242424245,28.181242619674812,107.15384576267954,70.66
596,2017-08-27,108.46600000000001,0.8793039979366438,31.14,4.546685893980035,65.13168670234666,71.546,39.267575757575756,0.0012426196748115178,95.07184576267954,83.621
597,2017-08-28,131.44,31.12030399793664,74.06656756756757,34.79668589398003,109.86268670234665,172.828,29.06,36.29124261967481,16.90184576267954,32.05
598,2017-08-29,99.11699999999999,37.64630399793664,53.11343243243243,4.546685893980035,92.06868670234664,85.711,35.58,7.951242619674812,14.761845762679538,83.88
599,2017-08-30,80.92,19.462303997936644,60.662,4.546685893980035,161.02168670234664,69.93,59.449999999999996,27.670242619674813,8.391845762679539,21.05
600,2017-08-31,115.564,35.66530399793664,19.45,4.546685893980035,54.45468670234664,66.81,16.4,15.641242619674813,2.911845762679538,44.370000000000005
601,2017-09-01,121.02,0.8793039979366438,16.02,30.97150387911784,1.8766867023466447,14.835,6.24,17.431242619674812,28.545559797067657,26.326
602,2017-09-02,98.0,3.3617638561915526,4.0,4.65558479240051,4.260686702346645,35.79,13.68,19.931242619674812,23.71486736667663,73.68599999999999
603,2017-09-03,90.34,20.027838679010188,37.913,5.281097147161128,68.31968670234664,57.642,29.580999999999996,17.411242619674812,3.5208673666766295,50.091
604,2017-09-04,45.066,1.2898386790101886,76.77,16.025640913844796,0.9886867023466448,72.66,,18.10124261967481,42.5308593842745,23.651000000000003
605,2017-09-05,92.906,28.70383867901019,17.99,4.663675172813154,66.87468670234665,98.56,9.488,18.800504814242892,45.85229917144203,62.24000000000001
606,2017-09-06,119.529,4.1898386790101885,44.689,29.150243858561392,68.21068670234665,92.55,15.32,53.102000000000004,54.88597178255209,30.799999999999997
607,2017-09-07,86.935,10.30583867901019,34.1,4.046524117381481,0.9886867023466448,36.81,,12.105,59.000732482635506,41.34
608,2017-09-08,85.0,19.300838679010187,14.33,4.046524117381481,122.92668670234664,109.838,43.024,37.765,67.94268263333076,69.236
609,2017-09-09,89.66,22.832838679010187,,16.50652411738148,43.380686702346644,38.199999999999996,32.39,59.888,29.59068263333076,104.77
610,2017-09-10,96.152,19.351714925453017,123.944,11.259410698383903,35.60768670234664,99.58,11.65,11.033999999999999,61.801183487511565,61.4
611,2017-09-11,155.03,28.920282516781747,103.36999999999999,10.72014002602825,36.85336695485149,62.54,83.84,66.298,19.67063759410962,82.75999999999999
612,2017-09-12,97.17,64.08628251678175,22.32,15.809955045467374,12.75,55.53,39.719,,12.796664282571292,98.413
613,2017-09-13,154.984,39.915282516781744,29.720000000000002,51.85553760151159,77.955,119.60551141610172,64.12,,7.835664282571292,116.03388907876958
614,2017-09-14,129.15200000000002,13.542282516781745,11.94,26.0048666172995,138.05399999999997,69.89,18.24,9.83,43.35866428257129,58.940000000000005
615,2017-09-15,101.33,24.180282516781745,47.906,30.474935255334827,77.585,69.36999999999999,28.84,7.05,59.27066428257129,60.4
616,2017-09-16,91.69999999999999,2.0822825167817456,49.010000000000005,22.85614186970675,43.752,103.02,18.149,13.98,85.11866428257129,100.444
617,2017-09-17,137.39,2.8922825167817456,17.310000000000002,14.13614186970675,,84.83,14.24,9.786,42.00766428257129,47.102000000000004
618,2017-09-18,79.016,23.396282516781742,10.115,37.91431717829295,117.933,171.81794871794872,17.65,44.89,39.14766428257129,82.267
619,2017-09-19,137.94,19.469282516781746,18.62,42.71703369715276,108.493,224.62905128205128,75.44,37.959999999999994,28.927664282571293,27.34
620,2017-09-20,114.753,30.031282516781747,26.006,28.443826707583554,92.12299999999999,54.76,47.1,65.166,12.257664282571293,37.39
621,2017-09-21,75.78800000000001,37.80128251678175,41.845,32.52925683326451,74.701,146.097,57.68,18.423000000000002,16.395664282571293,52.017678571428576
622,2017-09-22,183.63,9.708282516781745,20.36,33.75634056732824,55.315,55.129999999999995,,16.062,53.901664282571296,28.252321428571438
623,2017-09-23,72.152,7.601282516781746,23.646,12.87922923901576,16.518657534246575,121.24000000000001,7.978,60.111,67.28866428257129,12.93
624,2017-09-24,159.759,1.0822825167817454,15.500000000000002,12.87922923901576,56.46534246575342,98.738,,21.62,48.61466428257129,20.89
625,2017-09-25,158.59517027863777,56.573282516781745,52.731,52.110029504778225,87.848,131.45,,12.56,42.57400284993042,40.137
626,2017-09-26,136.39182972136223,22.16928251678175,51.949,21.779538941571275,98.017,82.123,,,43.355010181231584,88.57
627,2017-09-27,42.431,55.64828251678174,32.911,31.4319736671635,123.05199999999999,70.54599999999999,4.84,41.47,37.215355507159614,63.06
628,2017-09-28,118.55629749103943,11.791282516781743,26.524,19.746208655914103,75.31899999999999,115.393,,23.536,38.36339893679115,93.33000000000001
629,2017-09-29,247.71270250896055,34.792282516781746,125.60999999999999,37.033890641552254,70.877,68.15773673870335,,3.9219999999999997,166.5605935417041,44.370000000000005
630,2017-09-30,147.109,4.281282516781745,11.440000000000001,5.0949550454673735,63.22,75.80626326129665,9.954,45.854,116.7143754410853,33.761
631,2017-10-01,57.51,21.892282516781744,,16.818550107305185,31.73,55.97,16.4,,10.752830268962441,48.74
632,2017-10-02,63.39012030521795,4.0894994481355145,15.58,17.976890492388225,16.96,11.205,25.512,11.22,71.80599394250503,30.129999999999995
633,2017-10-03,110.2548313990679,9.658931423280135,46.93,4.38840861298541,61.244,63.279,24.22,41.113,3.84506505371898,38.620000000000005
634,2017-10-04,47.3378313990679,24.673931423280134,97.03999999999999,12.956667444293352,4.875,111.445,,8.83,19.31909206415483,38.554
635,2017-10-05,33.13183139906789,13.295931423280136,26.177,12.881677198933254,121.696,51.090999999999994,58.06,34.474,82.87709618016537,38.66
636,2017-10-06,54.0348313990679,19.264931423280135,31.26,20.380537586578747,39.34,47.56,,48.869,25.86912710095236,89.405
637,2017-10-07,74.3888313990679,15.595931423280135,56.181,11.259537586578746,54.733,81.654,29.57,19.484,24.06571050417633,53.11
638,2017-10-08,150.9378313990679,44.24893142328013,11.97,4.920537586578746,55.441,56.488,9.86,48.82864026931709,116.14104265404089,20.57
639,2017-10-09,40.6108313990679,0.06093142328013508,23.560000000000002,4.920537586578746,2.94,80.61050531914894,14.780000000000001,2.459634498236614,39.05404265404089,31.79
640,2017-10-10,158.1088313990679,24.893931423280133,40.06,12.487767444932635,61.815999999999995,100.23765957446807,41.31,67.39463449823661,49.62267218096684,83.72
641,2017-10-11,210.8648313990679,14.755931423280135,40.29,11.890944940087884,45.111000000000004,134.69765957446808,35.74,9.629634498236614,41.00278452135241,35.39
642,2017-10-12,124.52483139906789,24.510931423280134,7.72,14.078896262995134,33.562,42.56365957446808,10.706,50.48363449823661,67.3948311559768,76.51
643,2017-10-13,76.7848313990679,35.20493142328014,26.27,23.91334065915074,49.504,91.48765957446808,65.35,2.459634498236614,102.21691520809085,26.23
644,2017-10-14,202.7768313990679,15.400931423280136,16.48,9.720720536067194,,121.31765957446808,52.326,35.610634498236614,127.28619337674893,73.882
645,2017-10-15,161.6548313990679,0.06093142328013508,19.810000000000002,19.487720536067194,2.28,83.86165957446808,67.07,2.459634498236614,151.30731436646002,48.63
646,2017-10-16,72.75883139906789,17.865931423280138,30.86,22.050351285311084,83.03,40.05367286350463,43.2,10.929634498236615,59.6084790960517,30.61
647,2017-10-17,70.7938313990679,13.623931423280137,15.428999999999998,28.166790164405683,51.314,175.27664628543153,14.31,35.27963449823662,73.00697474684652,61.19
648,2017-10-18,99.9578313990679,41.18893142328014,13.169999999999998,27.797574597278686,55.221,128.97765957446808,19.46,17.202634498236616,137.29907657653334,53.459999999999994
649,2017-10-19,101.0618313990679,37.74893142328013,18.637999999999998,20.220884432247576,45.746,111.61818802975264,17.509999999999998,26.679634498236613,136.42679420447564,85.631
650,2017-10-20,112.1948313990679,42.86593142328013,16.27,25.608019922926204,71.708,28.11213111918353,49.627,27.262634498236615,84.0338311559768,17.79
651,2017-10-21,140.0348313990679,8.008931423280135,10.969999999999999,10.663012436115862,82.71,65.84765957446808,32.448,61.229634498236614,96.4028311559768,34.873000000000005
652,2017-10-22,208.34983139906788,11.802931423280137,10.651,24.86301243611586,,61.30765957446809,49.36,66.4486344982366,119.31831371411633,54.471
653,2017-10-23,169.6748313990679,45.991931423280136,74.098,20.771564923473754,23.367999999999995,118.95965957446808,53.188,5.1496344982366145,86.55948652887176,32.871
654,2017-10-24,153.56880616247483,20.185931423280135,47.44,42.94214935740702,131.08100000000002,157.12165957446808,30.742631343283584,5.029430602132718,92.61034665454521,56.9
655,2017-10-25,145.57985663566095,48.48793142328013,43.529,35.74189827062408,44.185847593582885,152.98465957446808,71.19336865671642,36.817814004096604,53.11417772637392,45.78999999999999
656,2017-10-26,179.5618313990679,19.087931423280132,26.216,30.3517219193005,36.36315240641712,85.54765957446808,102.133,29.093658888480515,138.95905972740536,78.86
657,2017-10-27,244.1848313990679,61.61493142328013,62.093,16.7150162443222,68.838,49.081659574468084,59.27,8.381634498236615,153.99905077107672,38.28
658,2017-10-28,179.7228313990679,15.409931423280133,64.1,28.990438404225202,12.14,66.06765957446808,34.778999999999996,29.931634498236612,130.98682301115844,44.28
659,2017-10-29,270.12083139906787,29.642931423280135,23.835,13.130438404225202,14.33,92.69765957446809,18.814,12.129634498236614,61.40140806341923,47.42
660,2017-10-30,118.9458313990679,33.90493142328013,47.87,50.221052895627516,130.739,38.02765957446809,93.78999999999999,34.66063449823661,63.94995119312563,60.256
661,2017-10-31,130.6318313990679,73.79193142328013,51.13,22.557462422145097,77.863,77.12265957446809,39.284,55.63663449823661,83.55499536636589,65.989
