,start_date,1100 Spruce St,1100 Walnut St,1360 Gillaspie Dr,1500 Pearl St,3172 Broadway,900 Walnut St
1302,2021-07-26,17.502,48.42,16.088,15.101999999999999,96.37297942386832,62.087999999999994
1303,2021-07-27,32.007999999999996,115.28399999999999,8.654,52.233999999999995,170.90102057613169,75.668
1304,2021-07-28,44.222,9.638000000000002,,,114.44600000000001,10.818000000000001
1305,2021-07-29,17.060000000000002,31.445999999999998,29.181999999999995,113.55799999999999,173.274,
1306,2021-07-30,43.672,47.888,,88.09,91.96600000000001,51.032
1307,2021-07-31,12.294,59.438,,33.934,44.198,20.378
1308,2021-08-01,12.581999999999999,3.9640000000000004,18.652,33.472,63.17652380952381,53.608000000000004
1309,2021-08-02,,26.408,38.88,20.538,67.89547619047619,27.926
1310,2021-08-03,29.244,42.688,68.02,6.656,134.524,11.416
1311,2021-08-04,62.79,82.798,2.178,24.159999999999997,75.77799999999999,16.948
1312,2021-08-05,91.386,86.58800000000001,,,131.672,
1313,2021-08-06,50.418000000000006,141.322,72.22,50.730000000000004,128.70600000000002,172.918
1314,2021-08-07,,26.366,6.884,14.278,62.692,65.554
1315,2021-08-08,41.606,18.952,12.846,14.81,51.666000000000004,66.7
1316,2021-08-09,50.166,31.945999999999998,8.452000000000002,16.476,59.566,51.92
1317,2021-08-10,44.461999999999996,,,6.68,91.46000000000001,78.16503759398495
1318,2021-08-11,29.421999999999997,79.912,,,109.14,37.798962406015036
1319,2021-08-12,60.876,99.46199999999999,21.852000000000004,18.874,160.202,48.668
1320,2021-08-13,25.114,28.216,9.74,34.306,40.208,92.824
1321,2021-08-14,72.072,118.59,,46.844,52.036,36.982
1322,2021-08-15,50.83,44.014,,38.583999999999996,,39.158
1323,2021-08-16,27.464,,15.857999999999999,14.138000000000002,66.67599999999999,31.254
1324,2021-08-17,41.424,20.242,,,8.99,39.002
1325,2021-08-18,89.332,86.384,69.8,29.276,25.976,126.71
1326,2021-08-19,79.832,135.294,26.558,14.748000000000001,68.416,180.3558087098087
1327,2021-08-20,23.906,42.668,,68.73,100.11800000000001,128.18070437919653
1328,2021-08-21,43.882,46.902,34.089999999999996,150.76900507614215,66.406,120.93348691099476
1329,2021-08-22,6.964,41.010000000000005,,114.13499492385787,107.33884269662921,25.796
1330,2021-08-23,59.66,,,26.542,59.661157303370786,121.42999999999999
1331,2021-08-24,74.35600000000001,138.16,67.238,14.186,77.114,78.448
1332,2021-08-25,28.744,97.5,,,60.4,67.63741216216216
1333,2021-08-26,71.366,57.583999999999996,30.92,28.106,139.314,21.270587837837837
1334,2021-08-27,37.034,34.348,12.064,30.036,105.30935064935065,131.928
1335,2021-08-28,34.5,30.113999999999997,15.39,29.842,86.02864935064936,126.27929545454545
1336,2021-08-29,28.708000000000002,46.356,21.718,6.626,87.034,106.37870454545454
1337,2021-08-30,,20.006,36.662,,83.04003614457831,12.99
1338,2021-08-31,35.064,,4.188,26.08,55.52196385542169,76.66779452054794
1339,2021-09-01,25.906,32.218,14.725999999999999,,135.68,158.97929311990148
1340,2021-09-02,75.764,,28.008000000000003,32.928,32.058,88.10291235955056
1341,2021-09-03,33.972,87.4672,,30.5,115.79999999999998,126.504
1342,2021-09-04,18.616,90.9268,46.99158724832214,49.598,39.258,134.2377
1343,2021-09-05,70.432,74.76599999999999,70.19241275167786,27.648,19.698,43.5603
1344,2021-09-06,25.823999999999998,31.986000000000004,40.592,,5.494,70.314
1345,2021-09-07,71.274,12.342,16.764,,106.212,
1346,2021-09-08,19.412,102.092,,17.532,144.412,32.762
1347,2021-09-09,15.112,67.28,71.062,3.474,63.586,26.204
1348,2021-09-10,99.682,57.964,49.169999999999995,10.812,77.39999999999999,145.34
1349,2021-09-11,42.078,38.64,37.059999999999995,55.902,121.46,79.278
1350,2021-09-12,78.792,39.483999999999995,,68.164,146.21566003616635,61.565999999999995
1351,2021-09-13,8.166,36.344,79.22800000000001,17.198,122.36033996383365,
1352,2021-09-14,20.318,65.328,,18.138,106.166,40.888
1353,2021-09-15,52.706,23.944000000000003,,24.412,149.784,15.514
1354,2021-09-16,64.564,28.965999999999998,49.664,,37.408,80.97399999999999
1355,2021-09-17,57.446,49.152,39.668,75.104,56.242000000000004,38.784
1356,2021-09-18,64.2281686746988,107.95967567567568,,55.438,69.062,115.682
1357,2021-09-19,26.717831325301205,67.13232432432432,17.032,38.105999999999995,8.528,91.748
1358,2021-09-20,21.119999999999997,32.564,104.702,,84.848,22.1
1359,2021-09-21,15.618,42.588,10.294,72.276,144.364,23.234
1360,2021-09-22,2.192,52.886,32.362,52.226,71.372,45.238
1361,2021-09-23,36.205999999999996,,93.182,20.536,95.062,
1362,2021-09-24,61.812,33.432,2.752,25.356,120.402,
1363,2021-09-25,73.24,71.618,20.124000000000002,93.334,42.928,
1364,2021-09-26,54.556,7.798,,99.72483391016549,77.608,
1365,2021-09-27,17.646,66.818,52.718,120.36316608983452,71.80600000000001,
1366,2021-09-28,10.988,71.29599999999999,12.406,16.974,108.084,
1367,2021-09-29,68.288,24.41,30.312,50.397999999999996,49.86,76.4
1368,2021-09-30,24.582,10.398,19.724,39.032000000000004,78.668,20.334
1369,2021-10-01,70.644,25.727999999999998,7.486,,77.392,125.66999999999999
1370,2021-10-02,13.166,43.04467889908257,67.638,93.696,80.956,37.628
1371,2021-10-03,58.635999999999996,27.99532110091743,27.42,43.46,32.818,77.982
1372,2021-10-04,24.834,9.664,54.702000000000005,33.62,40.682,35.486
1373,2021-10-05,0.03,76.328,37.282000000000004,3.988,112.72999999999999,74.55
1374,2021-10-06,76.65,23.682000000000002,25.351999999999997,,91.996,145.27999999999997
1375,2021-10-07,6.714,23.522,7.382,59.72399999999999,110.91799999999999,128.834
1376,2021-10-08,50.144,52.565999999999995,27.606,10.372,80.624,78.124
1377,2021-10-09,40.402,67.08800000000001,,44.496,59.91841951219513,35.584
1378,2021-10-10,73.34400000000001,83.89,21.544,8.45,78.46158048780488,58.370000000000005
1379,2021-10-11,62.884,18.076,81.04,,86.09200000000001,29.21
1380,2021-10-12,59.174,45.82599999999999,32.13,74.65599999999999,131.718,20.39
1381,2021-10-13,26.616,55.53600000000001,,42.758,55.634,20.47
1382,2021-10-14,,45.336,115.096,49.488,93.99,47.06
1383,2021-10-15,39.348,125.676,120.72800000000001,145.218,68.358,106.228
1384,2021-10-16,23.808,48.218,95.994,39.288,67.136,99.3904647887324
1385,2021-10-17,35.89,12.818,28.488,26.378,41.05,163.22553521126758
1386,2021-10-18,45.034,76.50999999999999,106.25800000000001,175.4513780918728,69.42,27.816
1387,2021-10-19,31.598,,,99.22662190812723,86.382,7.636
1388,2021-10-20,27.445999999999998,34.876,,79.618,80.824,63.48028919330288
1389,2021-10-21,1.084,14.532,98.97200000000001,65.80199999999999,59.214,175.47171080669708
1390,2021-10-22,49.69800000000001,53.042,13.778,59.194,80.914,27.952000000000005
1391,2021-10-23,38.18,85.78399999999999,35.144,86.456,13.086,84.018
1392,2021-10-24,35.916,65.06,16.908,,,26.412
1393,2021-10-25,23.576,,42.178,5.602,72.536,14.641999999999998
1394,2021-10-26,11.776,16.886000000000003,43.146,74.352,57.726,
1395,2021-10-27,61.236000000000004,30.504000000000005,36.922,75.792,44.730000000000004,49.162
1396,2021-10-28,17.344,31.188,24.914,86.49141131105398,89.78,60.628
1397,2021-10-29,15.234000000000002,100.872,15.567999999999998,98.58058868894604,83.932,45.53
1398,2021-10-30,40.254,12.436,17.342,19.522,63.37800000000001,48.266
1399,2021-10-31,26.848,6.998,19.198,25.556,68.934,21.872
1400,2021-11-01,22.654,15.332,72.058,,60.908,45.218
1401,2021-11-02,51.260000000000005,2.9859999999999998,28.262,,96.13400000000001,
1402,2021-11-03,,46.964,39.438,,94.814,62.446
1403,2021-11-04,37.438,29.582,27.298,37.205999999999996,104.31200000000001,80.97260049627792
1404,2021-11-05,49.56,,48.726,88.912,94.842,174.3633995037221
1405,2021-11-06,43.768,30.466,,27.518,50.58,50.218
1406,2021-11-07,40.244,27.774,25.126,143.37800000000001,162.396,35.85
1407,2021-11-08,8.964,,0.774,,64.7,80.59799999999998
1408,2021-11-09,29.988,,7.004,82.67200000000001,103.642,7.198
1409,2021-11-10,96.376,79.496,43.018,28.658,44.176,19.762
1410,2021-11-11,58.244,,45.41,1.15,22.274,18.54
1411,2021-11-12,33.174,26.668,,63.58333923303835,62.396,81.312
1412,2021-11-13,79.018,82.34400000000001,,159.20426706617428,67.088,75.154
1413,2021-11-14,34.861999999999995,25.898,19.772,46.56039370078741,34.75599999999999,63.74400000000001
1414,2021-11-15,53.544,101.45400000000002,10.64,44.82399999999999,125.976,
1415,2021-11-16,12.318,12.234,28.284000000000002,32.812,96.714,38.624
1416,2021-11-17,40.04600000000001,22.536,37.656,19.044,154.82,18.406
1417,2021-11-18,45.316,,18.89,127.96600000000001,89.376,56.214
1418,2021-11-19,106.05,43.044,14.898,115.8367346221441,86.92,44.652
1419,2021-11-20,51.684,17.796,6.872,96.43171048171345,104.22,
1420,2021-11-21,36.98,17.708000000000002,67.77999999999999,104.18755489614243,17.834,107.818
1421,2021-11-22,17.496000000000002,57.762,,,94.948,
1422,2021-11-23,79.17485714285714,15.198,,19.358,134.92,17.882
1423,2021-11-24,54.60514285714285,33.611999999999995,6.564,,71.834,
1424,2021-11-25,,,,54.92146478873239,5.792,
1425,2021-11-26,45.93,65.604,27.660000000000004,72.57253521126762,33.768,131.8
1426,2021-11-27,34.202,19.090769230769233,,14.506,16.782,83.868
1427,2021-11-28,94.33200000000001,60.43323076923077,,13.261774744027303,60.894000000000005,50.300000000000004
1428,2021-11-29,81.396,,21.24,46.518225255972695,102.73799999999999,60.263999999999996
1429,2021-11-30,,4.744,,,62.166,41.22200000000001
1430,2021-12-01,88.01599999999999,55.634,5.158,88.94399999999999,73.116,
1431,2021-12-02,34.436,41.65636764705882,22.874000000000002,75.202,48.466,41.012
1432,2021-12-03,74.152,64.6462872201978,24.046,,12.768,123.672
1433,2021-12-04,69.736,104.93734513274336,,80.172,101.49199999999999,145.596
1434,2021-12-05,,25.658,14.588,57.483999999999995,27.476,29.342000000000002
1435,2021-12-06,,59.39,,,83.828,80.658
1436,2021-12-07,31.168,48.952,7.452,39.91,121.672,95.438
1437,2021-12-08,21.828000000000003,,,75.08599999999998,49.745999999999995,18.189999999999998
1438,2021-12-09,57.38,17.086,12.222,153.722,120.64,28.328
1439,2021-12-10,31.59,52.05400000000001,64.134,61.332,37.546,77.028
1440,2021-12-11,85.146,41.486,16.663999999999998,65.214,89.08600000000001,104.70266666666667
1441,2021-12-12,42.804,14.12,,185.72973869346734,167.96721718377088,143.04733333333334
1442,2021-12-13,0.102,5.65,31.134,164.80426130653268,65.36478281622911,70.68599999999999
1443,2021-12-14,67.638,28.564,12.024000000000001,46.28,65.782,37.5
1444,2021-12-15,72.556,,26.14,28.326,62.00600000000001,
1445,2021-12-16,101.194,67.76400000000001,63.486000000000004,257.5,22.567999999999998,1.21
1446,2021-12-17,142.782,79.414,47.028,31.64,111.368,67.83
1447,2021-12-18,90.678,35.018,6.384,53.44916797488226,90.916,80.39
1448,2021-12-19,30.24,31.546,,104.06083202511773,24.477999999999998,26.726
1449,2021-12-20,86.692,10.156,99.46600000000001,7.494,37.44,57.778
1450,2021-12-21,69.154,13.17,32.21116666666667,182.60329216909216,11.911999999999999,91.656
1451,2021-12-22,108.812,42.132,99.08483333333334,100.35728337047617,37.448,
1452,2021-12-23,108.836,,27.526,35.307424460431655,86.41,47.118
1453,2021-12-24,41.184000000000005,,,23.042,16.388,
1454,2021-12-25,6.342,,48.647999999999996,2.2849032258064517,6.278,
1455,2021-12-26,57.214,12.3,,153.36709677419356,72.898,27.154
1456,2021-12-27,59.894000000000005,11.45,,20.34,41.96,3.096
1457,2021-12-28,105.468,55.85,11.926,,44.436,3.714
1458,2021-12-29,62.33800000000001,35.211999999999996,90.942,25.316000000000003,85.744,18.696
1459,2021-12-30,74.246,4.578,,26.790000000000003,16.669999999999998,58.465999999999994
1460,2021-12-31,4.638,29.132,11.542,18.46,41.238,103.34599999999999
1461,2022-01-01,,,,42.814,67.598,20.258
1462,2022-01-02,40.452,15.946,10.256,49.95,121.854,30.646
1463,2022-01-03,29.162,16.186,29.38944245524297,28.375999999999998,18.89,
1464,2022-01-04,53.763999999999996,,110.83055754475704,3.964,83.15,13.354
1465,2022-01-05,16.412,16.938,56.358,105.55599999999998,107.554,23.232
1466,2022-01-06,,,,51.518,,31.762
1467,2022-01-07,106.18799999999999,28.43,7.322,83.97,69.514,18.032
1468,2022-01-08,16.244,33.626000000000005,13.19,38.144,71.41,107.16300196463655
1469,2022-01-09,40.408,35.918,59.792,36.391999999999996,10.006,92.94499803536344
1470,2022-01-10,15.9,9.134,94.512,64.33,64.726,44.616
1471,2022-01-11,,19.476,17.172,,107.14,113.45274702886248
1472,2022-01-12,28.152,6.356,98.7243768115942,63.88081409001957,55.848,42.46925297113752
1473,2022-01-13,11.358,101.50177528089887,148.22562318840582,124.15518590998043,98.21000000000001,104.928
1474,2022-01-14,61.108000000000004,89.14022471910113,27.751999999999995,33.50252390852391,16.766,14.01
1475,2022-01-15,23.626000000000005,30.294,19.932000000000002,157.5694760914761,106.598,71.264
1476,2022-01-16,28.156,12.416,76.41,50.776,48.8,39.916
1477,2022-01-17,68.218,27.524,11.168,11.094,17.872,12.948
1478,2022-01-18,57.532000000000004,8.32,,29.769970588235292,88.914,
1479,2022-01-19,7.214,,16.364,113.4900294117647,34.9,105.52465979381444
1480,2022-01-20,44.748,23.26,27.336,22.962,24.148,105.87224052772895
1481,2022-01-21,54.696000000000005,48.653103448275864,1.09,59.44385595567867,60.778000000000006,86.98909967845658
1482,2022-01-22,50.332,146.57889655172414,6.72,108.82614404432134,45.484,24.594
1483,2022-01-23,0.078,49.188,,19.772,55.76,22.281999999999996
1484,2022-01-24,12.728,,20.687999999999995,82.516,98.624,70.91
1485,2022-01-25,27.082,,48.016,14.544,66.178,
1486,2022-01-26,25.984,,30.036,65.512,34.812,8.044
1487,2022-01-27,99.786,,75.94839024390244,73.742,126.44200000000001,
1488,2022-01-28,76.30199999999999,58.732,146.66295152824947,54.873999999999995,98.906,60.5
1489,2022-01-29,65.038,22.58,25.71265822784811,140.074,84.12,161.572
1490,2022-01-30,56.884,27.974,43.222,95.57413333333334,125.68,
1491,2022-01-31,39.80200000000001,62.711999999999996,72.828,62.64586666666668,110.046,
1492,2022-02-01,37.548,25.264,18.486,55.086,27.438,47.72
1493,2022-02-02,20.66,,,84.26999506781752,,40.14
1494,2022-02-03,36.346,42.866,23.566,181.53800493218245,70.41,43.23
1495,2022-02-04,92.10243333333334,29.047999999999995,,33.912,43.292,101.104
1496,2022-02-05,70.29156666666667,46.524,10.408,88.46600000000001,24.49,119.174
1497,2022-02-06,22.436,37.168,16.82023668639053,46.63288157894737,4.324,
1498,2022-02-07,104.752,24.336,31.35976331360947,122.73111842105266,53.914,26.444000000000003
1499,2022-02-08,73.42999999999999,34.718,49.392,36.03,143.57,62.58200000000001
1500,2022-02-09,30.89,47.35600000000001,,,79.23,22.106
1501,2022-02-10,68.06,19.948,43.647999999999996,22.99,103.728,59.287292593172566
1502,2022-02-11,42.984,42.464,48.425999999999995,37.102000000000004,60.928,158.53270740682746
1503,2022-02-12,41.246,53.7,,30.912,125.57757714285714,125.95
1504,2022-02-13,24.124000000000002,82.732,19.722,14.66,55.93442285714288,66.27
1505,2022-02-14,32.808,37.842,77.03999999999999,53.692,18.756,19.066
1506,2022-02-15,92.222,12.814,66.542,27.035999999999998,86.606,128.6055944700461
1507,2022-02-16,34.266,12.246,,60.876000000000005,27.462,43.48240552995391
1508,2022-02-17,51.636,27.892,28.512,104.77,56.628,26.759999999999998
1509,2022-02-18,47.46,28.814,49.254000000000005,18.568,66.81,135.994
1510,2022-02-19,57.01466666666667,77.818,,40.324,27.974,64.884
1511,2022-02-20,112.66733333333333,11.436,42.778000000000006,63.734,73.922,57.878
1512,2022-02-21,10.696,10.864,54.982,35.43,,19.739999999999995
1513,2022-02-22,29.795999999999996,13.57,41.861999999999995,25.716,111.87,16.676
1514,2022-02-23,144.186,13.074,42.205999999999996,,22.968,23.482
1515,2022-02-24,60.120000000000005,12.752,24.862,152.47599999999997,71.348,25.619999999999997
1516,2022-02-25,76.666,23.368,75.844,124.852,9.574,77.53315384615385
1517,2022-02-26,63.744,115.1132987012987,39.128,51.672000000000004,45.894,105.31084615384614
1518,2022-02-27,66.234,139.4407012987013,10.15,113.872,83.04599999999999,172.98600000000002
1519,2022-02-28,32.556,38.864000000000004,72.05,87.21811235955056,24.302000000000003,30.92
1520,2022-03-01,150.384,81.258,57.008,54.75388764044945,51.903999999999996,63.72
1521,2022-03-02,71.682,35.92,60.074,57.1,19.71,66.46
1522,2022-03-03,83.944,98.19,48.792,57.562,78.706,35.496
1523,2022-03-04,143.256,17.428,49.37599999999999,92.186,88.15,10.828
1524,2022-03-05,106.16999999999999,22.322000000000003,29.920736842105264,49.529999999999994,14.267999999999999,38.65
1525,2022-03-06,12.96,12.662,96.41126315789471,34.242513966480445,36.566,89.816
1526,2022-03-07,93.14399999999999,44.794,87.20400000000001,159.26148603351956,74.528,17.052
1527,2022-03-08,65.91,88.522,64.586,17.548000000000002,92.32,
1528,2022-03-09,95.25999999999999,64.458,76.796,14.841999999999999,23.21,86.61
1529,2022-03-10,110.272,65.088,156.962,79.645,117.11400000000002,9.51
1530,2022-03-11,181.402,47.424,65.986,75.293,56.995999999999995,39.036
1531,2022-03-12,78.932,94.506,47.831999999999994,78.368,62.056,138.384
1532,2022-03-13,34.486,65.718,15.714,11.038,48.00599999999999,105.22
1533,2022-03-14,26.992,30.055999999999997,107.164,194.89,27.566,76.31400000000001
1534,2022-03-15,51.248000000000005,67.87,23.864,10.982,161.918,32.574000000000005
1535,2022-03-16,41.502,31.664,25.71,,14.568000000000001,
1536,2022-03-17,52.644,25.728,53.314,74.39,30.299999999999997,12.544
1537,2022-03-18,43.105999999999995,38.308,49.949999999999996,20.002,92.19399999999999,165.894
1538,2022-03-19,105.312,159.064,18.6,158.99,69.63199999999999,90.10799999999999
1539,2022-03-20,57.724000000000004,37.07,19.934,89.042,111.89399999999999,78.582
1540,2022-03-21,75.108,,3.439274238227147,,72.09,24.23
1541,2022-03-22,133.506,68.292,84.28672576177286,,127.594,14.93
1542,2022-03-23,38.641999999999996,34.63,,102.37200000000001,14.972,19.355999999999998
1543,2022-03-24,89.612,73.034,147.36,24.472,116.71800000000002,68.02799999999999
1544,2022-03-25,93.498,19.98,80.63000000000001,48.721999999999994,59.266000000000005,65.976
1545,2022-03-26,89.88,137.284,69.232,54.732,174.13,46.112
1546,2022-03-27,59.258,62.44,,42.56400000000001,121.368,36.559999999999995
1547,2022-03-28,55.03,42.354242424242415,34.448,48.424,86.12,37.623999999999995
1548,2022-03-29,47.102,83.35375757575758,30.002,117.78999999999999,137.59199999999998,83.57399999999998
1549,2022-03-30,72.268,65.96000000000001,,22.094,63.58,51.116
1550,2022-03-31,50.678,35.525999999999996,23.592,48.006,145.064,71.896
1551,2022-04-01,78.34400000000001,28.648,88.988,31.776,141.668,84.036
1552,2022-04-02,68.96,123.76158823529411,3.454,123.464,55.129999999999995,81.29599999999999
1553,2022-04-03,12.144000000000002,32.538411764705884,11.09,97.13392907801419,83.37,
1554,2022-04-04,41.26,,101.472,10.436070921985824,106.21199999999999,22.742
1555,2022-04-05,93.332,56.43,77.93,,82.166,39.72
1556,2022-04-06,26.348,33.394000000000005,76.41170754716981,25.078,48.594,44.31999999999999
1557,2022-04-07,157.79,60.736000000000004,119.37829245283017,87.908,134.426,37.098
1558,2022-04-08,58.818000000000005,55.464,121.172,34.68466666666667,45.480000000000004,98.214
1559,2022-04-09,77.608,57.94199999999999,62.226,71.17733333333334,157.646,85.158
1560,2022-04-10,92.33999999999999,43.8,62.164,,116.84,
1561,2022-04-11,10.514,85.13502904564317,76.524,15.175999999999998,107.054,65.82000000000001
1562,2022-04-12,113.23,57.49297095435682,26.876,12.156,153.374,59.974000000000004
1563,2022-04-13,54.326,13.072,7.906,28.666,36.403999999999996,105.51599999999999
1564,2022-04-14,23.842,59.24600000000001,22.968,44.958,157.03799999999998,
1565,2022-04-15,19.298,132.48,26.084,21.264,179.64676923076925,174.746
1566,2022-04-16,117.95599999999999,38.897999999999996,58.408,122.24285049833887,24.08123076923077,63.726
1567,2022-04-17,52.56,37.246,86.472,96.99314950166114,146.546,25.92
1568,2022-04-18,45.18,118.34799999999998,17.54164681724846,27.938,102.232,52.212
1569,2022-04-19,78.54,37.367999999999995,143.00835318275153,95.43,137.654,60.31
1570,2022-04-20,63.145999999999994,42.876000000000005,62.24400000000001,,90.72200000000001,65.642
1571,2022-04-21,81.668,83.684,48.371,31.936,69.392,12.33
1572,2022-04-22,128.462,53.30199999999999,88.713,,116.206,8.936
1573,2022-04-23,150.776,73.774,8.492,93.19,82.384,57.426
1574,2022-04-24,46.402,55.922,47.718,27.174,93.19399999999999,31.02
1575,2022-04-25,,61.108,125.69600000000001,,104.512,21.99
1576,2022-04-26,165.59199999999998,24.832,45.814,49.55,96.72399999999999,19.798
1577,2022-04-27,99.084,34.576,51.251999999999995,,145.682,19.35
1578,2022-04-28,72.926,47.424,28.753999999999998,40.522000000000006,170.846,15.858
1579,2022-04-29,108.884,25.818,65.52199999999999,60.928,55.912,118.014
1580,2022-04-30,134.918,35.692,72.696,66.41,129.956,71.638
1581,2022-05-01,35.284,47.218,93.72477669902914,20.042,70.09,51.094
1582,2022-05-02,82.008,20.28,136.5512233009709,,61.486,46.11
1583,2022-05-03,150.634,61.148,53.258,76.346,92.12,54.298
1584,2022-05-04,92.69200000000001,11.968,1.774,30.689999999999998,112.24000000000001,18.018
1585,2022-05-05,83.062,10.785767441860465,75.46000000000001,26.526,107.75999999999999,74.704
1586,2022-05-06,99.408,56.882232558139535,129.38,47.13999999999999,110.962,66.176
1587,2022-05-07,72.56548837209301,67.384,7.29,13.118,130.548,76.74799999999999
1588,2022-05-08,94.64051162790697,22.962,24.483999999999998,97.106,66.444,137.53199999999998
1589,2022-05-09,129.716,39.512,16.918,63.544,101.106,51.302
1590,2022-05-10,142.10399999999998,19.778,14.334,,118.732,28.924
1591,2022-05-11,89.362,18.418,49.111999999999995,,135.964,70.21399999999998
1592,2022-05-12,101.202,8.404,66.74199999999999,,137.816,8.224
1593,2022-05-13,84.044,72.98,43.444,14.42,11.932,183.072
1594,2022-05-14,115.934,60.598,,56.236,122.44600000000001,51.868
1595,2022-05-15,78.422,40.898,,21.132,120.074,35.078
1596,2022-05-16,3.438,101.904,54.75999999999999,25.40238596491228,12.73,52.468
1597,2022-05-17,67.782,42.489999999999995,65.582,88.94761403508771,160.6,9.662
1598,2022-05-18,145.862,2.806,15.31,37.446,103.97399999999999,28.967999999999996
1599,2022-05-19,73.554,71.066,3.306,5.294,25.502,58.81999999999999
1600,2022-05-20,,95.81092307692307,,9.918,47.5,21.984
1601,2022-05-21,127.34599999999999,66.66107692307692,18.730000000000004,46.004,56.58200000000001,90.288
1602,2022-05-22,53.902,35.884,77.07220930232558,11.62,107.68,50.541999999999994
1603,2022-05-23,46.586,161.0,113.3857906976744,,45.87799999999999,52.876000000000005
1604,2022-05-24,67.86999999999999,53.862,35.556,21.01,133.496,10.334
1605,2022-05-25,33.386,26.014000000000003,9.814,101.81200000000001,102.598,
1606,2022-05-26,63.150000000000006,69.316,76.638,47.782000000000004,43.596000000000004,59.562
1607,2022-05-27,68.51400000000001,75.938,31.866000000000003,79.55799999999999,62.74200000000001,66.184
1608,2022-05-28,70.092,88.81,3.614,82.564,120.36,188.868
1609,2022-05-29,89.36,53.79,80.50999999999999,40.088,157.1849668874172,80.516
1610,2022-05-30,97.48400000000001,38.352000000000004,52.14000000000001,25.006,89.60103311258278,72.04
1611,2022-05-31,108.598,88.74199999999999,52.19493159609121,,110.154,76.3
1612,2022-06-01,26.614,52.696,73.97706840390879,23.386,110.574,55.128
1613,2022-06-02,51.59,73.114,88.35460037523453,21.842,116.514,111.524
1614,2022-06-03,53.482,37.112,67.80139962476545,32.608000000000004,21.728,62.284
1615,2022-06-04,68.89200000000001,52.910000000000004,65.944,150.83539234449762,97.556,150.35000000000002
1616,2022-06-05,124.16,84.39399999999999,95.60199999999999,21.2106076555024,86.914,68.21200000000002
1617,2022-06-06,82.93,57.760000000000005,64.5450909090909,25.87,40.164,47.114000000000004
1618,2022-06-07,,76.102,81.86090909090908,36.792,159.016,7.434
1619,2022-06-08,55.647999999999996,115.61200000000001,74.67,35.966,59.792,72.018
1620,2022-06-09,24.418,46.182,96.99357737104826,53.536,70.4,11.218
1621,2022-06-10,78.528,10.438,138.03242262895174,19.442,117.974,93.112
1622,2022-06-11,71.788,59.827999999999996,85.704,65.768,54.314,60.104
1623,2022-06-12,118.232,118.42399999999999,12.276,102.75,109.35400000000001,46.476
1624,2022-06-13,17.094,53.04,192.5483691376702,67.58,111.046,31.228
1625,2022-06-14,57.221999999999994,121.402,159.84163086232982,100.88588649706456,158.264,
1626,2022-06-15,72.918,165.662,98.31837575757575,47.69211350293544,136.134,58.744
1627,2022-06-16,114.962,59.324,194.7771759386421,,46.94200000000001,99.748
1628,2022-06-17,59.56999999999999,82.168,129.3936755765094,1.944,71.862,87.71
1629,2022-06-18,,127.756,176.7847727272727,106.934,68.378,143.82999999999998
1630,2022-06-19,,115.04199999999999,81.08486774941996,42.81,53.594,107.61800000000001
1631,2022-06-20,,112.84,49.029132250580055,10.922,98.67,7.428
1632,2022-06-21,,67.32200000000002,102.30147878787878,,84.36,6.324
1633,2022-06-22,,28.810000000000002,80.72379363174895,65.196,73.712,81.75
1634,2022-06-23,,42.896,114.60072758037222,137.16,46.278,3.878
1635,2022-06-24,,61.264,82.46200000000002,17.896,72.32199999999999,55.358000000000004
1636,2022-06-25,,90.56,108.83600000000001,150.924625,71.21199999999999,117.196
1637,2022-06-26,,87.082,101.30000000000001,94.94137500000001,118.394,63.022000000000006
1638,2022-06-27,,71.47,189.7146224489796,,26.11,38.504000000000005
1639,2022-06-28,,74.342,185.29737755102042,26.834,129.14,83.43
1640,2022-06-29,,30.18,67.624,0.058,80.536,71.686
1641,2022-06-30,,114.454,140.99002569593148,84.89399999999999,89.36761538461539,60.12
1642,2022-07-01,,133.32999999999998,69.90997430406851,56.401999999999994,122.48438461538463,62.007999999999996
1643,2022-07-02,,49.546,107.48552978056426,77.456,100.92200000000001,58.766000000000005
1644,2022-07-03,,48.992000000000004,31.618470219435736,110.498,111.156,74.024
1645,2022-07-04,,42.626,44.044,8.818,68.97800000000001,22.894
1646,2022-07-05,,52.946,36.818,22.582,111.68,12.052
1647,2022-07-06,,19.804000000000002,43.56,52.316,110.932,53.294
1648,2022-07-07,,27.61,44.06,34.036,158.444,24.064
1649,2022-07-08,,48.018,16.851999999999997,12.531702786377709,57.926,100.34800000000001
1650,2022-07-09,,96.202,12.224,122.82829721362229,95.544,146.912
1651,2022-07-10,,38.35,50.3,63.54749494949495,68.672,48.830000000000005
1652,2022-07-11,,21.74,127.38199999999999,40.31650505050506,111.50399999999999,
1653,2022-07-12,,136.506,12.522,42.202,132.7298275862069,33.19
1654,2022-07-13,,67.98,26.759999999999998,72.948,96.0321724137931,45.668
1655,2022-07-14,,35.826,32.142,47.814,44.918,170.044
1656,2022-07-15,,80.116,39.15,,57.736000000000004,50.906000000000006
1657,2022-07-16,,95.814,106.342,87.296,59.152,155.922
1658,2022-07-17,,164.20000000000002,80.59800000000001,42.996,83.31,66.574
1659,2022-07-18,,76.58003428571429,22.994,66.96600000000001,69.918,
1660,2022-07-19,,102.65596571428571,34.802,32.046,100.224,67.378
1661,2022-07-20,,127.01599999999999,65.558,92.66799999999999,154.59799999999998,87.212
